stop_point_id,name,latitude,longitude,local_ref,wheelchair,shelter
n7876632885,Afriquia,5.3519124,-4.0633616,,,
n7876632886,Carrefour Gecos-Formation,5.3474352,-4.057112,,,
n7876632887,Millionnaire Antenne,5.3482564,-4.0504588,,,
n7876632985,Bel Air,5.3467262,-4.0629204,,,
n7876633085,Carrefour Pitch,5.3467182,-4.060438,,,
n7876633086,Carrefour Gecos-Formation,5.3473044,-4.0570879,,,
n7876633185,Millionnaire Antenne,5.3481897,-4.0505487,,,
n7876641853,Carrefour Gadji,5.3788893,-3.9992072,,,no
n7876641854,Station Service Shell,5.3845559,-3.9874028,,,no
n7876641855,Organisation Mondiale de la Santé,5.3838522,-3.9931373,,,no
n7878290488,Carrefour CFOMIS,5.3308723,-4.063784,,,
n7878315786,Carrefour Lonaci,5.3323445,-4.0686475,,,
n7878317585,Carrefour Sicogi 10,5.3322643,-4.0724613,,,
n7878317586,Canaan,5.332416,-4.0662792,,,
n7878317785,Carrefour Marché,5.3295183,-4.0635265,,,
n7878317885,Saint Mathias,5.3321769,-4.0704614,,,
n7878348685,Carrefour Saint Laurent,5.3251045,-4.0699256,,,
n7878348686,Carrefour Saint Laurent,5.3250637,-4.0707015,,,
n7878348885,Garage,5.3236683,-4.0642983,,,
n7878384486,Carrefour Sebgé,5.3259751,-4.0491828,,,
n7878395385,La Référence,5.3268664,-4.0500927,,,
n7878395585,Immeuble Elite,5.3300959,-4.0467238,,,
n7878395586,Ciollège OSCAD,5.3276162,-4.0471885,,,
n7878395785,Carrefour Koweit,5.3221311,-4.0540623,,,
n7878542186,Boulagerie Blé Doré,5.3235689,-4.056587,,,
n7878542187,Carrefour Cité El Shaddai,5.3233512,-4.0562242,,,
n7881213785,Carrefour Saint Laurent,5.3254203,-4.0701476,,,
n7881213885,Garage,5.3284541,-4.0694314,,,
n7881213886,Carrefour Kouté,5.3288574,-4.0692852,,,
n7881343885,Clinique du Lavage,5.3408023,-4.0722685,,,
n7881343886,Complexe,5.3406921,-4.0625569,,,
n7881343985,Complexe,5.3408243,-4.0625777,,,
n7881344086,Station Total Selmer,5.3407308,-4.0642869,,,
n7881452485,Keneya,5.3466333,-4.0736738,,,
n7881452486,Garage,5.3476298,-4.0759399,,,
n7881452487,Nouveau Goudron,5.3553044,-4.0793105,,,
n7881452686,Nouveau Goudron,5.3553026,-4.0793834,,,
n7881452786,Pharmacie de l'Amitié,5.3535344,-4.0793096,,,
n7881452787,CDCI,5.3521277,-4.0792825,,,
n7881452788,Keneya,5.3466974,-4.0738378,,,
n7881639185,Gare CTE,5.3619334,-4.0667988,,,
n7881639186,Pharmacie La Délivrance,5.3687764,-4.0794294,,,
n7881639187,Slot,5.3707562,-4.0759019,,,
n7881639285,Carrefour Harriste,5.3649484,-4.068142,,,
n7881639385,Carrefour Marché,5.3664905,-4.0709361,,,
n7881639485,Carrefour Marché,5.3664498,-4.0711594,,,
n7881639585,Zone Industrielle,5.3690143,-4.0801185,,,
n7884163082,Gare Carrefour Deux Plateaux,5.3648622,-4.0156022,,,no
n7884163083,Espace Service Moov,5.3684306,-4.0041485,,,no
n7884163084,2 Plateaux Vallons,5.3618046,-3.9899864,,,no
n7884215686,Pharmacie du Vallon,5.363501,-3.9898664,,,no
n7884215687,École International Claire Fontaine,5.3634943,-3.9916286,,,no
n7884215688,ENA,5.3623954,-3.9967865,,,no
n7884215689,Gare Carrefour Deux Plateaux,5.3648656,-4.0155056,,,no
n7884296055,Pressing Grâce,5.3655098,-4.0134859,,,no
n7884296056,École PMU,5.370342,-3.9999213,,,no
n7884296057,École Blanche Neige,5.3731206,-3.9999401,,,no
n7884296058,Pizzaria,5.3743827,-3.995436,,,no
n7884296059,Commissariat du 12è,5.3739558,-3.9920966,,,no
n7884296060,Carrefour Rue du commissariat du 12è,5.3739931,-3.9951865,,,no
n7884296061,Commissariat du 12è,5.3738963,-3.992104,,,no
n7884296062,Boulangerie le Roi du Pain,5.3748443,-3.9981464,,,no
n7884343660,Adjamé Liberté,5.3541756,-4.0164605,,,no
n7884343661,Somafix,5.3483299,-4.0189844,,,no
n7884343662,Adjamé Liberté,5.3465433,-4.022584,,,no
n7884343663,Saint Michel,5.346594,-4.0225464,,,no
n7884343665,Adjamé Liberté,5.3542023,-4.0165651,,,no
n7884348009,Mobilia,5.380778,-3.9942377,,,no
n7884438888,Carrefour CHU,5.3552719,-4.0889686,,,
n7884438889,Carrefour Marché,5.3553373,-4.0865962,,,
n7884438890,Sable,5.3559989,-4.0670034,,,
n7884438891,Bon Prix,5.3558474,-4.0701073,,,
n7884438892,Gabriel Gare,5.3558046,-4.0714934,,,
n7884438893,Marché Siporex,5.3556257,-4.0761239,,,
n7884438894,Carrefour Marché Siporex,5.3554922,-4.0792564,,,
n7884438895,Carrefour Zone,5.3553086,-4.0851887,,,
n7884438897,Carrefour CHU,5.3551898,-4.088968,,,
n7884491886,Petit Carrefour,5.4147571,-4.0287128,,,
n7884491887,Derrière Rail,5.4149794,-4.0332518,,,
n7884492185,Abobo Gendarmerie,5.425723,-4.0210149,,,no
n7884492285,Carrefour 21ème,5.4146569,-4.0240257,,,
n7884492286,Derrière Rail,5.4151109,-4.0332719,,,
n7884492385,Abobo Gendarmerie,5.4257877,-4.0211282,,,no
n7884545387,Après le Pont,5.3645077,-4.0827928,,,
n7884545388,Carrefour Zone,5.3556551,-4.084834,,,
n7884552460,Zone Industrielle,5.3700756,-4.0821706,,,
n7884552461,Micao - Fin goudron,5.377721,-4.0963514,,,
n7884552462,Micao - Fin goudron,5.3778165,-4.0963045,,,
n7884616329,Au Mouton,5.3469626,-4.0857071,,,
n7884616330,Carrefour Koudous,5.3469666,-4.0873016,,,
n7884616331,Carrefour CHU,5.3549795,-4.0892825,,,
n7884616333,Carrefour CHU,5.3549741,-4.0891524,,,
n7884616334,Au Mouton,5.347028,-4.0857513,,,
n7884616335,Au feu du Phoenix,5.3479239,-4.0789492,,,
n7884632289,Abobo Marché,5.4239373,-4.0152481,,,no
n7884635486,Mosquée Ado Kenedy,5.4235888,-3.9979184,,,no
n7884635587,Carrefour 14ème,5.4235007,-4.0143898,,,no
n7884635588,Carrefour Express,5.4225454,-4.0028007,,,no
n7884640186,Mosquée Ado Kenedy,5.4236816,-3.9978822,,,no
n7884683655,Gabriel Gare,5.3556885,-4.0715349,,,
n7884683656,Mairie de Yopougon,5.3439422,-4.0678959,,,
n7884683657,Église pentecote,5.3484554,-4.0679267,,,
n7884683658,Groupe scolaire etran,5.3509817,-4.0704668,,,
n7884683659,Lavage Auto,5.3542063,-4.071596,,,
n7884683661,Gabriel Gare,5.3556885,-4.0716007,,,
n7884683662,Collège Moderne Amadou Hampaté Ba,5.3504389,-4.0678,,,
n7884683663,Mairie de Yopougon,5.3439355,-4.0677913,,,
n7884688605,Bel Air,5.34659,-4.0638658,,,
n7884688606,Restaurant Wamh,5.34751,-4.0678865,,,
n7884688607,Supermarché,5.3510738,-4.07068,,,
n7884688610,Bel Air,5.3467222,-4.0639651,,,
n7884719686,Abobo Marché,5.42369,-4.0155796,,,no
n7884719785,Abobo Marché,5.4237584,-4.01568,,,no
n7884719885,Carrefour Kennedy,5.4184273,-4.0060213,,,no
n7884720085,Marché du Dokui,5.3958635,-4.0009902,,,no
n7884720185,Marché du Dokui,5.3958201,-4.0014119,,,no
n7884720285,Rond Point,5.396511,-4.002914,,,no
n7884722630,Parc auto,5.3479787,-4.0953496,,,
n7884722631,Pharmacie Bethesda,5.3489601,-4.0953469,,,
n7884722632,Coopec Ananeraie,5.3473431,-4.0953362,,,
n7884722633,Supermarché Nasr,5.3505023,-4.095304,,,
n7884722634,Station Total Ananeraie,5.35489,-4.0953362,,,
n7884722635,Station Total Ananeraie,5.3548806,-4.0952021,,,
n7884722637,Coopec Ananeraie,5.3473384,-4.0952309,,,
n7884794185,Plaque 1,5.4354484,-4.0067402,,,no
n7884794285,Abobo Marché,5.4240728,-4.0153943,,,no
n7884829885,Abobo Marché,5.4237948,-4.0151221,,,no
n7885028586,Carrefour Perception,5.4877199,-4.0515527,,,no
n7885028587,Au marché,5.4961561,-4.0516723,,,no
n7885028588,Carrefour Terrain,5.5011979,-4.0521667,,,no
n7885028589,Carrefour Garage,5.5128381,-4.0597819,,,no
n7885028590,Carrefour Sylla,5.486412,-4.0513673,,,no
n7885028591,Policier,5.4835085,-4.0513001,,,no
n7885028987,Carrefour Maternité,5.4986063,-4.0512827,,,no
n7885028988,Carrefour Garage,5.4871743,-4.051409,,,no
n7885073685,Carrefour Garage,5.5133877,-4.0596771,,,no
n7885074885,Ancienne Gendarmerie,5.4618976,-4.0537521,,,no
n7887860476,Au feu du Phoenix,5.3478318,-4.0789533,,,
n7887860477,Coopec Ananeraie,5.3469572,-4.0952142,,,
n7887860478,Coopec Ananeraie,5.3470373,-4.0952235,,,
n7887860479,Carrefour Niangon,5.3470439,-4.089347,,,
n7887876462,Clinique Chinoise,5.346606,-4.0675552,,,
n7887876463,Espace Open,5.3465887,-4.070503,,,
n7887876464,Pharmacie Keneya,5.346606,-4.0729371,,,
n7887876466,Pharmacie Keneya,5.3467062,-4.072925,,,
n7888055021,Bel Air,5.3466221,-4.0625837,,,
n7888087745,Pharmacie du Cinéma Boissy,5.3273859,-4.0506479,,,
n7888087746,Carrefour sapeur-pompier,5.3288267,-4.0606271,,,
n7888129900,Station Service Shell,5.3205156,-4.0439746,,,
n7888143686,Carrefour Cissé,5.4827269,-4.0513681,,,no
n7888143986,Gare d'Anyama,5.4809714,-4.0529385,,,no
n7888144686,Carrefour Garage,5.4871256,-4.0515089,,,no
n7888144687,Mairie d'Anyama,5.5066317,-4.0535554,,,no
n7888144688,Au marché,5.4961498,-4.0515786,,,no
n7888144689,Carrefour Perception,5.4878197,-4.0514177,,,no
n7888144786,Carrefour Sylla,5.4864074,-4.0514774,,,no
n7888144885,Policier,5.4835065,-4.0513936,,,no
n7888144985,Poteau,5.4890099,-4.0515874,,,no
n7888144986,La Poste,5.4952481,-4.0517798,,,no
n7888144987,Carrefour Maternité,5.4983565,-4.0514003,,,no
n7888144989,Gare d'Anyama,5.4807017,-4.0530103,,,no
n7888145085,Mairie d'Anyama,5.507161,-4.0538237,,,no
n7888145285,Ecole Plateau,5.5004937,-4.0517811,,,no
n7888148152,Sable,5.3552725,-4.0656804,,,
n7888217787,Carrefour Bassolé,5.4410755,-4.0086811,,,no
n7888218088,Houphouet Boigny,5.4429356,-4.0088395,,,no
n7888218089,4 Etages,5.4386075,-4.0078209,,,no
n7888218090,Plaque 2,5.438703,-4.0058866,,,no
n7888218686,Plaque 1,5.4354247,-4.0066666,,,no
n7888223366,Mossikro,5.3409859,-4.0463497,,,
n7888223367,Collège privé Oscad,5.3318912,-4.0408096,,,
n7888223368,Formation Sanitaire Urbaine d' Abobodoumé-Locodjro,5.3159421,-4.035484,,,
n7888223369,carrefour Santé Village,5.3095539,-4.0440953,,,
n7888223370,carrefour Santé Village,5.30964,-4.043982,,,
n7888223371,Formation Sanitaire Urbaine d' Abobodoumé-Locodjro,5.3159381,-4.0355726,,,
n7888223372,Foyer Des Jeunes De Locodjro,5.3251706,-4.0372288,,,
n7888223373,Mossikro,5.3409071,-4.046347,,,
n7888224385,Houphouet Boigny,5.4429873,-4.0087401,,,no
n7888224485,Au Lycée,5.4276392,-4.0145706,,,no
n7888269186,Gendarmerie Bandji,5.4259072,-4.0205985,,,no
n7888269187,BC Carrefour Niamkey,5.4437109,-4.0267102,,,no
n7888284985,BC Carrefour Niamkey,5.4436183,-4.0266352,,,no
n7888285085,Abobo Gendarmerie,5.4259967,-4.0197636,,,no
n7888312787,Gros Pneu,5.441069,-4.0204892,,,no
n7888315788,BC (Belle Cité),5.4458966,-4.0206387,,,no
n7888321685,Abobo Gendarmerie,5.4271989,-4.0200077,,,no
n7888340985,Lavage,5.4351095,-4.0119393,,,no
n7888340986,Habitat Grâce,5.4355545,-4.0028133,,,no
n7888341085,Boulangerie,5.4353675,-4.0072833,,,no
n7888341086,Boulangerie,5.4353009,-4.0072159,,,no
n7888341087,Pharmacie,5.4352314,-4.0088454,,,no
n7888341185,Habitat Grâce,5.435444,-4.0027991,,,no
n7888341285,Plaque 1,5.4353169,-4.0067215,,,no
n7888341685,Abobo Marché,5.4261747,-4.0146574,,,no
n7888460985,Pharmacie Clotcha,5.4234646,-4.0028452,,,no
n7888460986,Abobo Baoulé,5.4249678,-3.9902323,,,no
n7888460988,Commissariat,5.420603,-3.9905722,,,no
n7888461085,Abobo Baoulé,5.4211595,-3.9905211,,,no
n7888461185,Abobo Gare Mairie,5.4201316,-4.016639,,,no
n7891132286,Abobo Gendarmerie,5.4265617,-4.01992,,,no
n7891134485,Camp Commando,5.4349889,-4.0186305,,,no
n7891134585,Complexe sportif d’Abobo,5.4382139,-4.0162955,,,no
n7891134586,Avenue Kaza,5.4381206,-4.0189253,,,no
n7891172191,Carrefour Diamant,5.417609,-3.9911906,,,no
n7891177185,Abobo Baoulé,5.4211662,-3.9905884,,,no
n7891177186,Samaké,5.4154309,-4.0060163,,,no
n7891432685,Derrière Rail,5.4150836,-4.0334253,,,
n7891521786,SGBCI,5.4017155,-4.0064494,,,no
n7891521787,Menuiserie,5.4106591,-4.006392,,,no
n7891521788,Samaké,5.4155205,-4.006376,,,no
n7891523887,Carrefour Policier,5.3987447,-4.0065442,,,no
n7891523888,Carrefour Kennedy,5.4184893,-4.0060904,,,no
n7891527285,Azur Mobile,5.3998315,-4.0065976,,,no
n7891527286,1ere Boutique,5.40722,-4.0064467,,,no
n7891527385,Au Lycée,5.427052,-4.0146076,,,no
n7894268185,34eme,5.4200004,-3.9907569,,,no
n7894268186,Defao,5.4401007,-3.9850842,,,no
n7894269685,Carrefour Mosquée,5.4415198,-3.9832038,,,no
n7894269785,Carrefour Paweur,5.4251684,-3.9898671,,,no
n7894269885,Samaké,5.415268,-4.0061692,,,no
n7902826896,Carrefour Marché,5.3552785,-4.0862086,,,
n7902826897,Station Total Ananeraie,5.3550115,-4.0954489,,,
n7902826898,Carrefour Ananeraie,5.3547404,-4.1026117,,,
n7902826899,Bonikro,5.3489187,-4.1048969,,,
n7902826900,À l'école,5.337665,-4.1141653,,,
n7902826901,Institut Pasteur,5.3383847,-4.1407728,,,
n7902826902,Carrefour Église,5.3409284,-4.1665462,,,
n7902826903,Carrefour SAPH,5.339003,-4.1730425,,,
n7902826904,Sous Préfecture Songon,5.3187971,-4.201777,,,
n7902826905,Carrefour École,5.3186315,-4.2127244,,,
n7902826912,Songon Dagbé Jérusalem,5.3208174,-4.2184228,,,
n7902826913,Songon Dagbé,5.3212714,-4.2280781,,,
n7902826914,Carrefour Jacqueville,5.3210565,-4.2309594,,,
n7902826915,Songon-Thé,5.3216346,-4.2369273,,,
n7902826916,Pharmacie de Songon,5.325019,-4.2517532,,,
n7902826917,Pharmacie de Songon,5.3250798,-4.2517667,,,
n7902826918,Marché de Songon,5.3254597,-4.2494472,,,
n7902826919,Songon-Thé,5.3220539,-4.2374101,,,
n7902826920,Carrefour Jacqueville,5.3211266,-4.2312786,,,
n7902826921,A la Porte,5.3199869,-4.2161576,,,
n7902826922,Kassamblé,5.3187316,-4.2118272,,,
n7902826923,Carrefour PFO,5.3193372,-4.2055099,,,
n7902826924,Sous Préfecture Songon,5.3188972,-4.2016992,,,
n7902826925,Adiapoto 1,5.3191443,-4.1938645,,,
n7902826926,Carrefour Gravier,5.3315213,-4.1857803,,,
n7902826927,Nouveau Goudron,5.3379715,-4.1768271,,,
n7902826928,Espace Brique,5.3418031,-4.1640061,,,
n7902826929,Marché Km 17,5.3375505,-4.1269638,,,
n7902826930,Pharmacie Inox,5.3378473,-4.113126,,,
n7902877638,Sable,5.355344,-4.0656059,,,
n7902959147,Siporex,5.3543072,-4.0740039,,,
n7902959148,Garage,5.3354351,-4.0887111,,,
n7902959149,Pharmacie Niangon Nord,5.3293087,-4.1025755,,,
n7902959150,Saint André,5.3422998,-4.074592,,,
n7902959151,Kabadougou,5.3533518,-4.0741803,,,
n7902973078,Terminus bus 47,5.3395411,-4.0827969,,,
n7902973079,Station Pétro Ivoire,5.3354417,-4.0905686,,,
n7902973080,Carrefour Bouby,5.3324273,-4.0907697,,,
n7902973081,Église Sainte-Rita,5.3275715,-4.0968141,,,
n7903002099,CMA,5.3551584,-4.0904137,,,
n7903002100,Arret Annaneraie 2e,5.3584551,-4.0949889,,,
n7903002102,Gare Gesco,5.3670934,-4.1019043,,,
n7903535327,Carrefour Académie,5.3238606,-4.1069488,,,
n7903535328,Carrefour Chambéry,5.3237525,-4.1093025,,,
n7903535329,À l'école,5.3190974,-4.1123645,,,
n7903535330,Yopougon Diop,5.3133727,-4.1114713,,,
n7903535331,Yopougon Diop,5.3133913,-4.1115095,,,
n7903535332,Carrefour Bawin,5.3145559,-4.1109541,,,
n7903535333,À l'église,5.315156,-4.1106179,,,
n7903535334,Carrefour Diop,5.3156589,-4.1103794,,,
n7903535335,À l'école,5.3163336,-4.1103451,,,
n7903535336,Carrefour Académie,5.3239435,-4.1069152,,,
n7903583520,Mosquée,5.3354818,-4.0732804,,,
n7903583521,Saguidiba,5.3324427,-4.0733153,,,
n7966220394,Terre rouge,5.2405805,-3.8997066,,,
n7966220395,Delice Market,5.245862,-3.8996999,,,
n7966220396,Marché,5.2474903,-3.8996905,,,
n7966220397,Lycée Moderne de Gonzague,5.2504925,-3.8997374,,,
n7966220398,Boulangerie,5.2524543,-3.8997442,,,
n7966220399,Nouvelle Station,5.2546565,-3.8997737,,,
n7966220400,Carrefour deux poteaux,5.2635079,-3.8998716,,,
n7966220401,Carrefour deux poteaux,5.2634625,-3.8997388,,,
n7966220402,Carrefour Orange Money,5.2516343,-3.8996449,,,
n7966220403,Terre rouge,5.2411174,-3.8995939,,,
n7966266330,Groupe Scolaire Saint Syr,5.2435573,-3.8997053,,,
n7966266331,Benogosso,5.2754921,-3.8907923,,,
n7966266332,Benogosso,5.2755322,-3.8907386,,,
n7966266333,Groupe Scolaire Nyl's,5.2644087,-3.8967548,,,
n7966266334,Lycée Moderne de Gonzague,5.2506621,-3.8996382,,,
n7966272062,Direction de la Sotra,5.367763,-4.0775263,,,
n7966272063,Marché 23è,5.3618513,-4.072058,,,
n7966272064,Marché 23è,5.3617999,-4.0720566,,,
n7966272065,Prestige,5.3618025,-4.0730209,,,
n7966272066,La Prudence,5.3642207,-4.0749742,,,
n7966272067,Zone Industrielle,5.3691143,-4.080232,,,
n7966345985,Bangui,5.4262376,-4.0710971,,,no
n7966345986,Carrefou Ndotre,5.4429301,-4.0695213,,,no
n7966345987,Cité Ado,5.4012685,-4.0842383,,,no
n7966345988,Prison Civile,5.3890766,-4.0783595,,,no
n7966346085,N'Dotre,5.443069,-4.0693992,,,no
n7966538189,Première Porte,5.4304569,-4.0691669,,,no
n7966538190,Agripac,5.444149,-4.0489883,,,no
n7966560585,BAE,5.3606195,-4.0850285,,,yes
n7966666988,Clinique,5.4412441,-3.9838059,,,no
n7966666990,Boulangerie,5.4439634,-3.9798044,,,no
n7966666991,Au Kiosque,5.4431754,-3.980906,,,no
n7966666992,Carrefour Colombe,5.4287315,-3.9893585,,,no
n7966688489,Étage Noir,5.4155488,-3.9993821,,,no
n7966688490,Fofana CDCI,5.4264159,-3.9898099,,,no
n7966688694,Foyer des Jeunes,5.421857,-3.9904877,,,no
n7966701585,Carrefour Ecole,5.4422167,-3.9822543,,,no
n7966767630,42,5.3185506,-4.0779495,,,
n7966767631,Savant 2,5.3148642,-4.0786163,,,
n7966767632,Beago Wolosso,5.3093083,-4.0748427,,,
n7966767633,Oulaï,5.309815,-4.0761371,,,
n7966767634,Ferronnerie,5.3102972,-4.0770377,,,
n7966767635,Boutique,5.3109371,-4.078598,,,
n7966780488,Beago Wolosso,5.3092338,-4.0748175,,,
n7966780489,Palais de justice,5.3244106,-4.0776034,,,
n7966780597,Garage,5.3130809,-4.0787054,,,
n7966780701,Palais de justice,5.3246952,-4.0773716,,,
n7966781186,Savant 2,5.3148688,-4.0787247,,,
n7966786685,Garage,5.3131796,-4.078575,,,
n7966786785,Ferronnerie,5.3102486,-4.0769078,,,
n7966865688,Yopougon Kowëit,5.3221334,-4.0542883,,,
n7966877485,Zone Industrielle,5.3690422,-4.0788151,,,
n7966877785,Zone Industrielle,5.369169,-4.0789747,,,
n7966968957,Casier,5.2426692,-3.9159822,,,
n7966968958,Belleville,5.258285,-3.9157932,,,
n7966968959,Belleville,5.2582836,-3.9157006,,,
n7966968960,Boutique Rouge,5.2559108,-3.9157298,,,
n7966968961,Carrefour Collège Simone Gbagbo,5.2551453,-3.9157301,,,
n7966968962,Groupe Scolaire Les Caïmans,5.2546839,-3.9157194,,,
n7966968963,Pharmacie,5.2526026,-3.9157221,,,
n7966968964,Casier,5.2424993,-3.9111215,,,
n7966993885,Zone Industrielle,5.3688105,-4.0789687,,,
n7966994285,Gare Gesco,5.3672343,-4.1021242,,,
n7966994385,Zone Industrielle,5.3685455,-4.0789305,,,
n7967051296,Mobiobo,5.242325,-3.9100016,,,
n7967051297,Garba Choco,5.2439269,-3.9097934,,,
n7967051298,Carrefour Garage,5.254573,-3.9075792,,,
n7967051299,Carrefour Garage,5.2545169,-3.9075739,,,
n7967051300,Carrefour des Écoles,5.2515141,-3.9078759,,,
n7967051301,Carrefour la Joie,5.2484692,-3.9081824,,,
n7967051302,Mobiobo,5.242319,-3.9099744,,,
n7967074786,Yopougon Locodjro,5.3145387,-4.0353996,,,
n7967074787,Carrefour Jérusalem,5.3166071,-4.0355028,,,
n7967074788,Boulangerie,5.3232924,-4.0362532,,,
n7967074789,Jean-Paul 2,5.3323392,-4.0414178,,,
n7967074790,Garage,5.3409358,-4.0459772,,,
n7967074791,Attécoubé Garage,5.3535013,-4.0325926,,,
n7967074792,Cirocco,5.3470039,-4.0452164,,,
n7967074793,Paharmacie Agban,5.3586388,-4.0305579,,,
n7967074794,Belle-Montée,5.3230567,-4.035952,,,
n7967074886,Marché,5.3252739,-4.037112,,,
n7967074887,Yopougon Locodjro,5.3145988,-4.0352325,,,
n7967074987,Marché,5.3257301,-4.0371618,,,
n7967074988,Attécoubé Garage,5.3533995,-4.0330855,,,
n7967075485,Jean-Paul 2,5.3324444,-4.0414129,,,
n7967102342,Corridor,5.2395585,-3.8963163,,,
n7967102343,Boulangerie G&Z,5.2480366,-3.893972,,,
n7967102344,Ancien terminus,5.252415,-3.8936737,,,
n7967102345,Éléphant,5.2554444,-3.8928764,,,
n7967102346,Terminus Éléphant,5.2554444,-3.8927932,,,
n7967102347,Ancien terminus,5.2527127,-3.8929763,,,
n7967102348,Aya Débout,5.2518293,-3.8930554,,,
n7967102349,Boutique Rouge,5.2484679,-3.8938118,,,
n7967102350,Boulangerie G&Z,5.2480245,-3.8939117,,,
n7967102360,Corridor,5.2395876,-3.8963116,,,
n7967112827,Carrefour Hôpital,5.2412309,-3.8961755,,,
n7967112828,École,5.2425677,-3.8959569,,,
n7967112829,Lavage,5.2439633,-3.895749,,,
n7967112830,A l'Entenne,5.2528803,-3.8882348,,,
n7967112831,Carrefour Boutique Bleue,5.2524129,-3.8840036,,,
n7967112832,Boulangerie,5.2506888,-3.8842108,,,
n7967112833,Collège Abraham,5.2487904,-3.884817,,,
n7967112834,Connexion,5.2477307,-3.8850966,,,
n7967112835,Bouquet,5.2462791,-3.8853621,,,
n7967112836,Ayamonnaie,5.2441984,-3.8903698,,,
n7967175249,Usine,5.249567,-3.8916757,,,
n8010519327,Rond-point de Gesco,5.3591441,-4.1007945,,,
n8010519328,Garage,5.3662275,-4.0881774,,,
n8785676975,Maibato Service,5.3719795,-3.9585145,,,
n8863568319,Pharmacie Vridi SIR,5.2623915,-3.9825158,,,
n8866958390,Anokoi Koute,5.4380426,-4.0384481,,,no
n8866958391,Pharmacie La Me,5.4230311,-4.0188673,,,no
n9229594145,Garage,5.363212,-4.0332482,,,
n9229594146,Carrefour Veritas,5.3470906,-4.0993997,,,
n9229594147,Ferrari,5.3459157,-4.0999538,,,
n9229594148,Patisserie Flora Port-Bouet 2,5.3434904,-4.0892456,,,
n9229594149,Pharmacie Port-Bouet 2,5.3477091,-4.0874806,,,
n9229594150,Carrefour Zone,5.3556421,-4.0850771,,,
n9229653483,Industrap,5.3781576,-4.0849681,,,
n9229653484,Boutique,5.3819242,-4.0916743,,,
n9229653485,2 Potos,5.382688,-4.0931924,,,
n9229653486,Micao,5.3832381,-4.0943659,,,
n9229653487,Gare Siporex,5.356549,-4.0734319,,,
n9229653488,Gare Siporex,5.3564856,-4.0734373,,,
n9229653494,Micao,5.3832147,-4.0943854,,,
n9237456490,Arret,5.4461122,-4.0220187,,,no
n9237456491,Sainte Foi,5.4463131,-4.0223727,,,no
n9237456492,Au carrefour,5.4479599,-4.022422,,,no
n9237456493,Arret,5.4533828,-4.0252816,,,no
n9237456494,BC (Belle Cité) en bas,5.4540998,-4.026451,,,no
n9237456495,BC (Belle Cité) en bas,5.4541578,-4.0264021,,,no
n9237456496,BC (Belle Cité),5.4462397,-4.0206853,,,no
n9237613500,Marché,5.4397314,-4.024489,,,no
n9237613501,Carrefour Akéikoi,5.4383114,-4.0140413,,,no
n9237613503,Marché,5.4398057,-4.0244098,,,no
n9237613504,Abobo Gendarmerie,5.4272971,-4.0198204,,,no
n9237613505,Konate Freinet,5.4273676,-4.01691,,,no
n9237613506,Au Lycée,5.4274546,-4.0151816,,,no
n9238976231,BC (Belle Cité),5.4461998,-4.0206635,,,no
n9239014075,Abobo Gare Mairie,5.4204307,-4.0169282,,,no
n9239014076,Cocotiers,5.4155915,-4.0034649,,,no
n9239014077,Carrefour Angré,5.4148219,-3.9957983,,,no
n9239014079,Troisième panneau,5.4151854,-3.9978442,,,no
n9239014080,Cocotiers,5.4155233,-4.0039546,,,no
n9250076881,Cimaf,5.3860791,-4.0769815,,,no
n9250076882,Astra,5.4034914,-4.083681,,,no
n9250076884,Ancienne Gendarmerie,5.4613742,-4.0539225,,,no
n9250076885,Unicafé,5.4561883,-4.0544034,,,no
n9250076888,Adjamé Texaco,5.3549052,-4.0185814,,,
n9250161448,Carrefour Gravier,5.3431955,-4.1081833,,,
n9250161449,Yopougon Gare marché Bagnon,5.3405428,-4.1096671,,,
n9250161450,Yopougon Gare marché Bagnon,5.340591,-4.1097634,,,
n9250161451,Carrefour Gravier,5.3430859,-4.1083314,,,
n9250161452,Saco,5.3497748,-4.1046307,,,
n9271804739,Clinique la Rosette,5.3016372,-4.0031856,,,
n9271804742,Adjamé Liberté,5.3531061,-4.0145655,,,
n9271876730,Grand Carrefour Koumassi,5.2896889,-3.9709058,,,
n9271876731,Grand Carrefour Koumassi,5.2887528,-3.9709112,,,
n9271876733,SICOMEX Marcory,5.2923459,-3.9751711,,,
n9271876734,Pharmacie Elite,5.2942029,-3.9785587,,,
n9271876735,Échangeur Marcory,5.2954809,-3.9810536,,,
n9271876736,Grand Carrefour de Treichville,5.2984899,-4.001607,,,
n9272827000,Abeille beton,5.3594178,-4.0450294,,,
n9272827001,Carrefou Ndotre,5.4425052,-4.0693987,,,no
n9272827002,Bangui,5.4266145,-4.0707981,,,no
n9275332375,Pharmacie Sacre Cœur,5.3361321,-4.0549783,,,
n9275332376,Carrefour petit prix,5.3307815,-4.051242,,,
n9275332377,Yopougon Bouassi,5.3283913,-4.0495757,,,
n9275332378,19 ème,5.3273017,-4.0506546,,,
n9275332379,Mairie Annexe,5.3266154,-4.0536828,,,
n9275549234,Sonaco,5.3741907,-4.0898377,,,
n9275549235,Carrefour Gargill,5.3768158,-4.0947139,,,
n9275549236,Gare Yopougon Micao,5.3802506,-4.0943364,,,
n9275549237,Gare Yopougon Micao,5.3803086,-4.0943035,,,
n9275549238,A la boutique,5.3797839,-4.0934989,,,
